Epoch,Train Loss,Val Loss,Time per sample
1,0.8861073763954745,4.251481962324393,0.01619314203425855
2,0.22005974743354054,4.092099219043222,0.015991662926430134
3,0.11819273704274998,3.5408962632369514,0.01658766960803286
4,0.07719615696169413,3.4596554742881445,0.017178862070477433
5,0.08127742204235348,3.4450138566469906,0.017124469989150154
6,0.05654812714942725,3.458897327533876,0.01619442973433399
7,0.06098106189444765,3.4719450281123923,0.01752350058016168
8,0.06220297972766068,3.346751573109868,0.017091904795092077
9,0.05875508244104407,3.273243843455507,0.018132566809974035
10,0.06440104842877575,3.3512511218738075,0.017340686639191975
11,0.0683814253935477,3.448238332163204,0.016652153406999663
12,0.05964909396013417,3.3519117645543033,0.016766942794441745
13,0.05638522212192081,3.42560534585606,0.01754168993067376
14,0.04264560659087899,3.443871792669248,0.01638664720645762
15,0.05145900015418154,3.3355981620273205,0.016518194083468444
16,0.042044921721267295,3.3586519294314914,0.016163459151878546
17,0.059459310767278784,3.5010296178210263,0.017933549070320003
18,0.04391509220799684,3.4609974550478384,0.018107669940346703
19,0.06918909959937068,3.2813344504496063,0.017960975779367883
20,0.06364027343223434,3.3059869130151442,0.017418393144213205
21,0.036839338021180244,3.2262861636100393,0.01785480308503328
22,0.0342467098013513,3.439503738976488,0.017919085202718166
23,0.04572570296072015,3.254042159577813,0.017216714912819318
24,0.04373200248216036,3.2578799289585363,0.016852513227959467
25,0.0437211258091721,3.32597715264619,0.016346909550565846
26,0.025182398119452554,3.2228527406249383,0.016829360807154616
27,0.048309342348079716,3.2710085908571878,0.016529182441016706
28,0.04011424830690908,3.429599603619238,0.016559633299837263
29,0.049506061729657325,3.273623013718411,0.017282033390866692
30,0.02726374492058317,3.270986804305905,0.016451929155622762
31,0.032484561279920485,3.3385790580450885,0.016300403532977497
32,0.02988629950881774,3.354800655083223,0.01626001558624926
33,0.03958581834742909,3.4316644394638565,0.01690024956331837
34,0.04123686104095091,3.3399659468594827,0.015886079343877244
35,0.05282880767315651,3.365848970006813,0.015140075037422738
36,0.020142836165773028,3.2603690103449003,0.015538790772658228
37,0.034773692107119294,3.261454512976637,0.015481371933710436
38,0.04558441249152156,3.260403447078936,0.01509283638256966
39,0.05805226253285289,3.3030138964002784,0.015198554593689729
40,0.037377756769588974,3.2453859770538833,0.015039178125223518
41,0.02833274887336001,3.3054369453227883,0.015523522995639005
42,0.019128534806624995,3.295205814368797,0.014995622630493683
43,0.018897208102418725,3.344410434064239,0.015491400963080411
44,0.04079290989309025,3.3693914974879737,0.015201652423181092
45,0.028198955566292115,3.3374970937618103,0.015239784816825164
46,0.029106483639398353,3.2596620613276355,0.015475620360879122
