Epoch,Train Loss,Time per sample
1,1.31284414462179,0.0012648738509808803
2,0.7260993496602267,0.0013118074250897834
3,0.5304478761751579,0.0013265607029778422
4,0.4743818967979432,0.0012904794077292856
5,0.4627782071327718,0.0012911761090504674
6,0.4503317400424925,0.001286900755876652
7,0.43371822112774616,0.0013236243958866765
8,0.4287516446655395,0.001301425347719042
9,0.42669502128644715,0.0012909877121157248
10,0.424203726126472,0.0012915776704533301
11,0.42409540778867216,0.0012936264952705587
12,0.4221830774605415,0.0012643452835993216
13,0.4210489541839253,0.0012657448554857257
14,0.41666077569433513,0.001258181279034738
15,0.4153557514312813,0.0012594862836423628
16,0.4109311686463593,0.0012629042696343633
17,0.4109771745584973,0.00124587331086317
18,0.4112245312993844,0.001241644534578108
19,0.4103805688428493,0.0012390287090444732
20,0.4064088430241726,0.0012371384184436203
21,0.4063660175327761,0.0012358037559831413
22,0.40623537670769766,0.0012385121062843186
23,0.40476506587908256,0.0012404983525324195
24,0.4029218336843135,0.001236940762049901
25,0.40387455953533596,0.001238816080232673
26,0.40142565138055253,0.0012412480970488422
27,0.4021449993819461,0.0012368827091412563
28,0.3999496192978466,0.0012374359154200215
29,0.39847039031622733,0.0012392122485104348
30,0.3985891180167773,0.0012364341644803154
31,0.39826364419518256,0.001237267359825825
32,0.39707865736196557,0.0012343442917366592
33,0.39822986888254647,0.0012367493135029503
34,0.39653550465155996,0.0012415857652695141
35,0.3968850757903306,0.0012358251427815761
36,0.3966496603490637,0.001237267575913801
37,0.39585110715159005,0.0012415134220843964
38,0.3965501910217934,0.0012375026118660907
39,0.39642231871550054,0.0012353097845383238
40,0.39447816220050175,0.0012357975409993296
41,0.3939428859841793,0.0012369257792890893
42,0.39385763656971723,0.0012367004554801244
43,0.3952342965744299,0.0012356606272643839
44,0.39466014211810296,0.001239562567082537
45,0.3942134018359635,0.0012382978818023256
46,0.3944051703286833,0.0012363203708145817
47,0.39405368873112334,0.0012346693786788503
48,0.39329611238831186,0.0012370923373372325
49,0.3933728940223102,0.0012353866583366647
50,0.39345794981264615,0.0012373597040860696
51,0.39276053242068426,0.001339298504225463
52,0.3929501927591719,0.001313291184815477
53,0.39371726403959995,0.0013021309602438322
54,0.39262762687456637,0.0013032180621181523
55,0.3941604654187646,0.0012541510543695486
56,0.3925836637388236,0.0012467485868552402
57,0.39414870139681746,0.0012496671711562295
58,0.3935453818819124,0.0012542174394089883
59,0.39252498242147194,0.0012490313803174644
60,0.3934880784665635,0.0012474529156368344
61,0.39304807659775703,0.0012321591072478935
62,0.3930715645787285,0.0012340534120439154
63,0.3927562528426301,0.001232021229788488
64,0.39222068181604813,0.0012322552328680391
65,0.392057733488632,0.0012326966069016174
66,0.3915183202697201,0.0012320741332262233
67,0.39240950596470425,0.0012323447598166725
68,0.39251260470526317,0.0012320038325458922
69,0.39046887458714113,0.0012343186150183545
70,0.3911707109181622,0.0012336144295487315
71,0.39266458269243343,0.0013438924466777269
72,0.39094195172218205,0.0015112032516975185
73,0.3904840585440294,0.0014361850522512278
74,0.39217342687551165,0.0013957223004699623
75,0.39204020646237586,0.0014435135707078091
76,0.3902249709299453,0.001435462250340738
77,0.38986262732385674,0.0014619284437875613
78,0.38960015153212363,0.0014310510674657522
79,0.38851645072193564,0.0015341972118874572
80,0.3891841074002892,0.0014743287093932319
81,0.3894272622317969,0.0013185621388814828
82,,0.0013062008254588402
83,,0.0012622780555080373
84,,0.0012635471516951541
85,,0.0012828073964802971
86,,0.0012612765634317119
87,,0.0012604871965406091
88,,0.001274339264674495
89,,0.0012707483495051075
90,,0.0012469414152875495
91,,0.001249702287741019
92,,0.0012472735559440487
93,,0.0012445657182302125
94,,0.0012452215120724824
95,,0.0012290861698276234
96,,0.0012278757378434975
97,,0.0012287437211357729
98,,0.0012354102450813696
99,,0.0012275749904815455
100,,0.0012276265924316247
