Epoch,Train Loss,Val Loss,Time per sample
1,0.6872979706084953,0.4583886700328374,0.00156804428161327
2,0.3481598787579763,0.2680533669653927,0.001627633983859857
3,0.2495267327542413,0.20498971936923,0.001495251197418344
4,0.2071811978466105,0.17593109171182797,0.0014897868016828034
5,0.18221633009253346,0.1524947143766542,0.0014899814677529482
6,0.1636744885575577,0.1414339556603594,0.0014972046114127388
7,0.1531746179337058,0.13429539430929413,0.0014917091685175134
8,0.14706096700244345,0.13208434859110704,0.001492403176638095
9,0.14315202382878983,0.12911621469614443,0.001491021270984814
10,0.13956443551339023,0.12530552600890502,0.001487451472782138
11,0.1366317211687345,0.12374089357177795,0.0014845318315097834
12,0.13508871657050553,0.1228317449454164,0.001485417422798669
13,0.13395572954621812,0.12196489368109746,0.001484882201689669
14,0.13279791760285167,0.12232170328796357,0.0014852552032521623
15,0.13221125777533282,0.12145320891412455,0.0014850352066115723
16,0.13148032975608112,0.11987408417993835,0.0015694510316502804
17,0.13074967405777346,0.12146894151366348,0.0015705934683900547
18,0.1303113412433992,0.1197653986274838,0.0015688198408636545
19,0.1297464884242557,0.12024492126855482,0.0015621039347279925
20,0.129248803075707,0.11945162461413016,0.0014841454539999048
21,0.12886384227016776,0.11996314796709125,0.0014860094509822606
22,0.12867561024775737,0.1201468042098452,0.001485771579823001
23,0.12824960757342452,0.11900235844881432,0.0014832222466903385
24,0.12795379240067561,0.11770706449746787,0.001479555793321642
25,0.12702829999870308,0.11830410700427572,0.001483134613270167
26,0.1271669581434556,0.11827874724353529,0.0014839216848992049
27,0.12686347363970452,0.11726015025230277,0.001481535427123401
28,0.1261882561416659,0.11761888702160786,0.0014843921575942985
29,0.12636069688911786,0.11715803204899916,0.001480478763434929
30,0.12586830283704317,0.11846838839367055,0.0014839672457591787
31,0.12560336358394592,0.11682071947829838,0.0014855666933883123
32,0.12519301068646516,0.11619296643563999,0.0014831297206396071
33,0.12504174875253235,0.11706203030507208,0.0014825277119755204
34,0.12523603128657881,0.1172797809400198,0.0014839124920815311
35,0.12520315652750774,0.11617931330359214,0.0014805366260576911
36,0.1251496988673717,0.11668612587307177,0.0014824924938982966
37,0.1246096033200023,0.11598303351638971,0.0014841503216122677
38,0.12457264459809411,0.11560752243456479,0.0014834201962982704
39,0.12436611325284137,0.1163132443611823,0.0014823710914840446
40,0.12412482343835425,0.11621167769111808,0.0014873563282233296
41,0.12424352823741709,0.11721692147814428,0.0016368673379261087
42,0.12429419074282234,0.11674284286662735,0.0016624478649163747
43,0.12401745324227594,0.11545752415701217,0.0022674135576950753
44,0.12371108480832518,0.11734113626417125,0.002609818440561832
45,0.12379401125089268,0.11646232911901858,0.002478213639837349
46,0.12375720449754715,0.11671455360624453,0.0016758231473623427
47,0.12375668536264404,0.11640592672874704,0.0017091774037756079
48,0.12356574417283692,0.11649462878965233,0.0016980853655270728
49,0.12328143667262069,0.11666214478313625,0.0016421590948159988
50,0.12339724070036394,0.1173753892834045,0.0017130603736539944
51,0.12328537978416261,0.11682099438961231,0.0016804778528462783
52,0.12314320425013657,0.11689557682426202,0.0016579268945550835
53,0.12299022045095649,0.11744397206714169,0.0016489445207070164
54,0.12311029497104128,0.1168743754920359,0.0017203851734188837
55,0.12282038185582357,0.11747877381771847,0.0017493101359214896
56,0.12316819631457049,0.11705659699808614,0.001750459750130927
57,0.12291442824027143,0.11637585732337828,0.0017485352750687385
58,0.12280911239963066,0.11734614132040283,0.0016275705582376463
59,0.12281511235893,0.11710870253275679,0.0016351873631200598
60,0.1227748465583089,0.11634744772231453,0.0016709433584860204
61,0.12267350127675328,0.11689117210313238,0.0016046782691749569
62,0.12263894207600232,0.11735485645890624,0.0016451567165496044
63,0.12272241224143808,0.11680895524844714,0.001669538448534812
64,0.12272847989320651,0.11667854381603006,0.0016276074821293704
65,0.12257764428646153,0.1168742154612503,0.001651340222167906
66,0.12263221500368615,0.1166320350328922,0.0016974933431035412
67,0.12254599310422234,0.11686009988860303,0.0016991145621668366
68,0.12219834179220718,0.11677471432381561,0.0016967586878363437
69,0.12218479400886974,0.11685676125620208,0.0016968132304840205
70,0.12225207200690166,0.1165457738075605,0.001525914569275231
71,0.1220643504805079,0.11686543823892795,0.0015003574316303212
72,0.12202487659357023,0.11692636727943502,0.0015009119425470731
73,0.12212946537949786,0.11718035455742776,0.0014997645372361818
