Epoch,Train Loss,Time per sample
1,1.7142244582432338,0.00146946438278268
2,0.7981008062191041,0.0014653936385926908
3,0.714376772888705,0.0016952882675434482
4,0.6045478741082678,0.0016990726567640343
5,0.5231745148922922,0.0017028774326337498
6,0.5016278707747929,0.0016745264604826012
7,0.4913205433511135,0.001641387611824696
8,0.47056132549475,0.001572525082725065
9,0.46348259620017623,0.001593828774722669
10,0.45250708718353383,0.0015576096505770403
11,0.4502346188317717,0.0016320668044355114
12,0.441771700380498,0.001545573476228904
13,0.4346816212062726,0.001545957152421141
14,0.43244093336576866,0.0022142017986641394
15,0.43423399141913144,0.00253988701180954
16,0.4296940785220303,0.002520183802094901
17,0.4289579973374591,0.002205952434774176
18,0.4284516095903764,0.0022024866897309052
19,0.4287897582845776,0.0023735680957288267
20,0.4268681586391368,0.0023195319998494624
21,0.4271166844332371,0.002301467027998465
22,0.42731859533763866,0.0013287040322046645
23,0.4260425179798241,0.0012453367574874457
24,0.424187376668414,0.0012440893408611205
25,0.4255192204121658,0.0012569064806447672
26,0.42290951173701113,0.001242043210810803
27,0.4250833149880528,0.0012315008387397616
28,0.42420593177821536,0.0012206513553358637
29,0.4229371385840739,0.0012195922789577764
30,0.42299844369537626,0.0012181922417101544
31,0.42242476424037034,0.0012228225005973229
32,0.4215786750502875,0.001235828331611121
33,0.4215297559170845,0.0012387187379851831
34,0.4194772264195917,0.0012376512647999153
35,0.4191793486076801,0.0012413444191036276
36,0.4187364544062515,0.001239393863753671
37,0.418394360370268,0.0012375507704895977
38,0.4187300141013795,0.001236628458800828
39,0.4185195370509306,0.0012392431071849253
40,0.41615706047164036,0.0012363224294564513
41,0.41483795966903225,0.0012389414138342424
42,0.41359525510021977,0.0012362937724482367
43,0.414270498711082,0.00124441741987177
44,0.4129215899706575,0.0012432338202834192
45,0.4123590381725169,0.0012372771025207542
46,0.41221460691486467,0.0012377303628129605
47,0.41178754757231584,0.001237607509354742
48,0.4107087259242178,0.0012427846114466024
49,0.41075461265074326,0.0012475404851264864
50,0.41102088877480175,0.0012443721008399352
51,0.4099039232701855,0.0012464440322956054
52,0.4100493352968285,0.001248139222885776
53,0.4078855908827614,0.0012413594322983348
54,0.4071764815785494,0.0012453615926229984
55,0.4075631961208145,0.0012401657859965854
56,0.40538436746029444,0.0012418479085104031
57,0.40634614584007844,0.0012373025135108669
58,0.405432297797392,0.001238754365036962
59,0.40414935647925404,0.0012385621524884495
60,0.4052310186557683,0.0012394592130008195
61,0.4045677383431696,0.0015846947734847554
62,0.404481297765943,0.0016104364248050297
63,0.4040020935306756,0.0016555436829583164
64,0.40340648920802696,0.001630557609039759
65,0.4033328740155153,0.0016595041299667691
66,0.40255433448580613,0.002105940889401323
67,0.40285462678479206,0.0023115872878637336
68,0.4036239331641313,0.0023617225225343818
69,0.40153837335374193,0.0027404267645134758
70,0.40181086439464964,0.002804801453765684
71,0.40279464639503165,0.00269713528743857
72,0.40070621773010023,0.0014773806172744919
73,0.40000604032386994,0.0012781074086750002
74,0.4014721397861514,0.0012685866487291862
75,0.40140534611923145,0.0012691571496359789
76,0.3994482561462531,0.0012708919299533336
77,0.3995816977765272,0.0012676326359004903
78,0.3988057727855671,0.0012459925890074715
79,0.3980632066961959,0.0012390781948525258
80,0.39954440598811275,0.0012435232301436137
81,0.39975230056752215,0.0012429747575959842
82,0.4010083499736322,0.0012393970334259078
83,0.39908571714163676,0.0012411954149397538
84,0.40017968594177544,0.0012409361880378735
