Epoch,Train Loss,Time per sample
1,4.916595076643735,0.0006495340078388362
2,1.5268428037357347,0.000651467050686521
3,0.7632439952448286,0.0006535328634285958
4,0.6093659400880126,0.0006531195984640602
5,0.4920071554567078,0.0006536191887684687
6,0.43722614950344046,0.0006532515467735531
7,0.3761816283213117,0.0006543179067579942
8,0.34671081436323703,0.0006533600110467972
9,0.32115638132254926,0.0006543112321062492
10,0.31058380315718864,0.0006520216608870982
11,0.27172713654513053,0.0006530559882626306
12,0.2465537613714186,0.0006536385850407008
13,0.24254378934817425,0.0006537279543992611
14,0.21974378092167127,0.0006537376824353359
15,0.21503257873525836,0.0006528575860740374
16,0.2039408274967859,0.0006538924555196992
17,0.1998612521458666,0.0006540993595481505
18,0.19322977219182658,0.0006509622050184771
19,0.18158850748009783,0.0006509562350232417
20,0.17977418233139186,0.0006543606247195904
21,0.17264607105256563,0.0006518752397553227
22,0.172768356116149,0.0006530717997739808
23,0.15710542692049242,0.0006535595155033269
24,0.15211956082418251,0.0006537955729203067
25,0.15085496690068476,0.000653230003563174
26,0.14540157385011387,0.0006514346060769763
27,0.1396814516280699,0.0006536762889314842
28,0.13883055850447365,0.0006548093174376312
29,0.1317158530017245,0.0006529302525730252
30,0.12788484876573486,0.0006545103220055758
31,0.1240471682719386,0.0006513104143806612
32,0.12004132345032802,0.0006540314972536528
33,0.12155454679409546,0.0006550745259766929
34,0.119795890828033,0.0006540838180496276
35,0.11619819583629096,0.0006536296162038319
36,0.11159748133079309,0.0006540819808591645
37,0.1087313581997995,0.0006548131268512571
38,0.10643930448070903,0.000653811064962008
39,0.1058318567742861,0.0006533567341994132
40,0.10630242240762695,0.0006553978745142843
41,0.10242399254229141,0.0006535254439863253
42,0.10172481194096282,0.0006556436579345466
43,0.10353233970885066,0.0006525740930228849
44,0.0986743901538871,0.0006542900340188113
45,0.09531069637240647,0.0006535781941259247
46,0.0938574557722014,0.0006522971115912071
47,0.0926321660098583,0.0006529363998709659
48,0.0961237715106218,0.000655270744689452
49,0.09181110874439358,0.0006535361268778544
50,0.09069752550011623,0.0006552835104511258
51,0.08853003772698516,0.0006553107657803055
52,0.08542106760713766,0.0006547440145901145
53,0.08974157844194233,0.0006549694297519377
54,0.0870983958260773,0.0006553648200553992
55,0.0842952872004379,0.0006547932611091731
