Epoch,Train Loss,Time per sample
1,4.431305069754601,0.00047173228714470335
2,1.0542623551154047,0.000465749790782499
3,0.6771960820988796,0.00046869841346094867
4,0.524819300595904,0.0004661940225302854
5,0.4029969081831049,0.0004696989574035177
6,0.33861174731538224,0.00046771704157791655
7,0.28075127412576667,0.000467241272054245
8,0.23109105273715982,0.00046984341700376063
9,0.20733823413710883,0.0004705285460500775
10,0.1922711700641426,0.00047035887118923077
11,0.17246551545329225,0.00046861429266668425
12,0.15884692616979992,0.00046964449139064906
13,0.14775721374918308,0.00047012108721319293
14,0.13210024491295308,0.0004683740040998479
15,0.12371621496300442,0.0004672983727468768
16,0.11898255017500652,0.00046911919381593573
17,0.11422308517018588,0.000468846940557647
18,0.11035831930198672,0.0004675420192780731
19,0.10342398668311101,0.0004688136354110903
20,0.09808886101778148,0.00046821522462351636
21,0.09732392049093858,0.00046536431604992756
22,0.09229539358158137,0.0004693911189983099
23,0.08981360058381299,0.00046843795801839865
24,0.0873465195956913,0.00046889938291031126
25,0.08650369022207267,0.00046805252276755835
26,0.08550092830019189,0.0004694778712089662
27,0.08352427689461914,0.0004677808569200111
28,0.08322702946536752,0.00046940014186578276
29,0.08106746818247758,0.00046983089011853483
30,0.08020845876267414,0.00046816256654954273
31,0.0776343963696901,0.00046811618237907856
32,0.07841560185417672,0.00047151703092611585
33,0.07684393840882114,0.0004677235653182067
34,0.07583281597752808,0.0004685690460323222
35,0.07508239522099677,0.00047036984064215115
36,0.07794541031506896,0.0004691922545792529
37,0.07812551914615277,0.0004696732513229025
38,0.0756086972262306,0.0004677839199854163
39,0.07241161363984665,0.00046924289049230384
40,0.06919955432160045,0.00046934581264386233
41,0.06700926977295148,0.00046931861831013116
42,0.06809319413622861,0.000469679392676289
43,0.06982117518511577,0.0004709201134405374
44,0.06818916902711332,0.0004716197688315429
45,0.06953307338401579,0.0004721526688952329
46,0.06780915381785256,0.00046901082495152046
47,0.06900016585466671,0.0004706096983680286
48,0.0682869466282088,0.00047273794340776064
49,0.06746847275487992,0.0004724859456755646
50,0.06528777477560838,0.000470962649476968
51,0.06451225074809494,0.00047108064806352756
52,0.06461238791286779,0.00047138106498783124
53,0.06616123184795758,0.0004709735728006931
54,0.06612565739793376,0.0004713847453366771
55,0.06973266505203476,0.00047047311094052647
56,0.06305052726934111,0.000471611688651978
57,0.06363947318303322,0.00047050076795840005
58,0.06171099289731337,0.0004673704576706387
59,0.060913130033949776,0.0004718725290360518
60,0.06074041850365241,0.00046993591274219345
61,0.06056335842102619,0.00047145207244216373
62,0.05950471072319478,0.0004710510788560629
63,0.06102996887658091,0.0004699216277506881
64,0.06113486262862916,0.0004692657954748455
65,0.058937838376719835,0.0004732767241036615
66,0.061995291432356006,0.0004715050906552599
67,0.060547660104159344,0.00047205082982859485
68,0.05825818313413331,0.000472922897758909
69,0.05700982359200047,0.00047202486474416303
70,0.056542690812220985,0.0004730454986785065
71,0.057931270006503964,0.000471665482040391
72,0.058510032743226775,0.0004754108936110935
73,0.05771837495653388,0.00047089148960995195
74,0.05679129362356801,0.0004733351450714568
75,0.05797255383499989,0.00047233833373061795
76,0.054637892052810506,0.0004722976750731857
77,0.05513502283641412,0.00047278062970530836
78,0.0549461951862462,0.00047082270739326113
79,0.056608126776083054,0.0004682185411317665
80,0.05378580965138543,0.0004742010632115181
81,0.05379716489287308,0.00047052441316547335
82,0.05464306426001099,0.0004728528771979262
83,0.05398647981977875,0.0004720505819506159
84,0.05269740636164747,0.0004712250872852235
85,0.052834974785937655,0.0004702418074164301
86,0.05360708302786719,0.00047386131748671797
87,0.05383493451041717,0.0004713130156589278
88,0.05314560832570759,0.00047360446341786883
89,0.051897567732782035,0.00047184158922429286
90,0.05233335523089707,0.00047195604218706156
91,0.052269066535227095,0.0004671506389531729
92,0.0528157170898503,0.00046638385190653464
93,0.05208573310682411,0.0004681091931215879
94,0.05279464850565255,0.00047127369995670065
95,0.0511835396185896,0.00047104003801592015
96,0.0508290380888111,0.0004724298912439394
97,0.0508524097835703,0.0004696165327367892
98,0.05255328668598972,0.0004729985893135929
99,0.05140067309981567,0.0004741003138772646
100,0.05056251833157083,0.0004699356763405336
101,0.04938694620924852,0.00047321246461010276
102,0.05051748594464258,0.0004748257909454436
103,0.051289390450885895,0.00047380665686904506
104,0.05043651891738216,0.00047534393262043734
105,0.049485622472864255,0.00047126233719353917
106,0.05126554493329556,0.00047729802191198847
107,0.04983944176809586,0.00047541537735679834
108,0.04956663464685041,0.0004748940163425789
109,0.049260547070822024,0.0004730106942873473
110,0.05067546217818666,0.00047470496640194285
111,0.048577674950853564,0.0004734406871922948
112,0.049508059620666574,0.0004729015271119477
113,0.04950023301332877,0.00047395221301853606
114,0.048622725682259324,0.00047402377886959047
115,0.04826905013417518,0.00047490444659931743
116,0.048391204673900914,0.00047233929590139817
117,0.048276594890903406,0.00047206781396897214
118,0.04824505487774734,0.00047068732203717185
119,0.048774278224996484,0.00047387784424885197
120,0.048307740923884866,0.00047564068450414455
121,0.04723834577812242,0.00047596237233424093
122,0.04695170835229151,0.00047288046390533424
123,0.047714584398188604,0.0004681490825949883
124,0.048499340597901744,0.0004742002119778404
125,0.04695413261175338,0.00047350659131793434
126,0.04728406231074934,0.00047282004798760357
127,0.04850626872267982,0.00047694312770878584
128,0.047828001720051465,0.00047280580637012017
129,0.04758268575862556,0.0004714235536041268
130,0.04738961386425714,0.00047595605255466167
131,0.046816086612050944,0.00046917341976266666
132,0.04557937691178144,0.0004716350380644219
133,0.04719347809717684,0.0004690582064460506
134,0.04647925612185496,0.00047177165412041404
135,0.04825684862531593,0.00047086969737863515
136,0.0467688185183988,0.00047329741515353424
137,0.04793286253834274,0.0004744675513932648
138,0.046057054666566906,0.0004734267989418541
139,0.0470928026152918,0.00047456604118358773
140,0.0470601325513664,0.00047437195230158846
141,0.04535624968726022,0.000472975801294487
142,0.045345871813987644,0.0004717485436603558
143,0.04547668805428093,0.0004675687992902025
144,0.04600450555712419,0.0004738959935471609
145,0.045869288237759306,0.000473742573702685
146,0.04685858161738894,0.0004722853433379574
147,0.04546015722073676,0.0004721464410605579
148,0.045570788114852503,0.00047293668280620353
149,0.04660004919966416,0.0004705956299195168
150,0.04541550017739102,0.00047439180242388423
