Epoch,Train Loss,Val Loss,Time per sample
1,0.6010399694077516,0.3317943984047702,0.0007980852311529001
2,0.2788498215601493,0.2151072461923994,0.0007438320263370106
3,0.21195749741214726,0.18557036184632106,0.0007430805730259943
4,0.19321353707125935,0.17595610728171426,0.0008245889537964977
5,0.18448249606094,0.1713527649400505,0.0010905796447659374
6,0.1787911964936713,0.1668737795037326,0.0008502656226173504
7,0.17432346444433583,0.16378295187968747,0.0008489316236744178
8,0.17152893486793616,0.16391528944121872,0.0008475596685732368
9,0.16939137265414944,0.16295375425361647,0.000843862528587771
10,0.16791955396729136,0.15873303519402682,0.0008410265769176191
11,0.16550969349497138,0.15717701498171613,0.0008335840052230417
12,0.16407387205974863,0.15729484754829187,0.0008109604668618334
13,0.16284409856002566,0.1562276083417089,0.0008436524560681466
14,0.16185425423058705,0.15433651282022984,0.0008142765508567706
15,0.16136013658388332,0.15416571797202208,0.0008264931861752838
16,0.16037741383054488,0.15369404097080042,0.0008222505735721644
17,0.1600264616310966,0.15358388704671908,0.0008336794592714373
18,0.15904444870882348,0.153220308856355,0.0011336175951320265
19,0.15868666682623095,0.15296075915310017,0.001165796461595716
20,0.1586642256918363,0.15204573633234536,0.001026975442997751
21,0.15803364521153376,0.15180144451812924,0.0007486731971745838
22,0.1575764470036258,0.1521390163603126,0.0008143219248156976
23,0.15724157932898497,0.15172795392819327,0.0008021329408829156
24,0.15682437443318287,0.152166939416191,0.0008206157356569435
25,0.1571483048797224,0.15134197792132464,0.000772018719205932
26,0.15671694362140223,0.15066143285683237,0.000750796806325482
27,0.15656353547905844,0.15100333181740463,0.0006860892339944876
28,0.15609735870713143,0.150529746888893,0.0007804541564505205
29,0.15581421705969692,0.1508192046658565,0.0009791114448910961
30,0.15571986363215176,0.15012923185276147,0.0009640563926204314
31,0.1555030718037586,0.15022859510727332,0.0007634003952500909
32,0.15549566692816705,0.15016078141614791,0.0007977589104986889
33,0.15539345442429198,0.14987995710345164,0.0007457572615654986
34,0.15507887119905311,0.14946109999181195,0.0007620270901741399
35,0.15504840135263417,0.1513143179336374,0.0007434518180776669
36,0.1552991537003648,0.14998050032961807,0.0006068837432191761
37,0.1546454861844946,0.14988257348651796,0.0006060069272467605
38,0.15513583600046255,0.14962179892969749,0.0006886355901359317
39,0.15470779627563894,0.1498069327731759,0.000698857554514074
40,0.15475585107381132,0.1494240260338714,0.0006848389510111493
41,0.15464429465799806,0.1498719292803002,0.0006984043267713761
42,0.1542086027698911,0.14920051526115602,0.0009557524221692733
43,0.15416445950672977,0.1495756359377072,0.000966289782101007
44,0.15402071772958215,0.14873201652205978,0.0008081098070769697
45,0.15404091124011007,0.1493353355517224,0.0009470883616060095
46,0.15404986906735835,0.14878177560607603,0.0009480684218564038
47,0.15369844520638998,0.14869829357167216,0.0009439508789246653
48,0.1538474325712149,0.14847489658641608,0.0007570942566239014
49,0.15369956708355817,0.14931196535065805,0.0008050023707054552
50,0.15347010239806788,0.148619335396134,0.0007403967209359309
51,0.1534546814441164,0.14877708686047933,0.0008255086131425317
52,0.1532678523919745,0.1481607782384112,0.0010291090597123788
53,0.15315642549405958,0.14815145339220406,0.0009924410165643388
54,0.15333672045529634,0.14828119294870212,0.001012460272529319
55,0.1532553785180217,0.14809126514161697,0.0007944191527222209
56,0.15287419306712544,0.14803070133267557,0.0008049666846402583
57,0.1531101086097003,0.14768819142449435,0.0008056783334959675
58,0.1529678733946249,0.1485720772368153,0.0009497028537127464
59,0.15287043621014493,0.1482802351922404,0.0008148532296573363
60,0.1529411817709843,0.1480027840673119,0.0009712805438396427
61,0.15264454421664062,0.14803916312405185,0.0009671968771726412
62,0.1526752348204047,0.14741487952294757,0.0008046179596645519
63,0.15269095355277068,0.14773639285117268,0.0010094381234659366
64,0.15255621615583811,0.1477975027360166,0.000819967323135236
65,0.1526472175852694,0.14759649949596337,0.0008208001155971771
66,0.15255477857404012,0.1478797847182781,0.0009785574287948468
67,0.15246957994771862,0.14767506483130968,0.0008148823986660228
68,0.15229912408677757,0.1483126159093941,0.0008053530958307863
69,0.1523351453948962,0.14764147338692268,0.0008071867888912803
70,0.1521648642434773,0.14719235495158717,0.0007363475172269474
71,0.15222032854168857,0.14738434234934214,0.0007031957410845278
72,0.15217713882082823,0.1476404833242388,0.0007342664915421973
73,0.1521191552228468,0.14701175048738346,0.0006831374945246264
74,0.1519645933923714,0.14701455329564805,0.0007244630556177228
75,0.15197928417432183,0.1470185832100023,0.0007232579214558148
76,0.15214697060049237,0.1467444341571582,0.0007123957305329135
77,0.15182538205076948,0.14712202653868484,0.0007056816951867946
78,0.151944246065504,0.14673565001529845,0.0007009315317489507
79,0.15187811081302388,0.14702065086244084,0.0006947955030223446
80,0.15180231512294554,0.14689861120496928,0.0006945700548559882
81,0.1516372068262066,0.147028390588261,0.0006918331481637493
82,0.15168490593682016,0.1466996277741384,0.000688904455437478
83,0.15173556261938428,0.14700539310352612,0.0006876370772752491
84,0.15168520283675124,0.14690033802045468,0.0006895672108964037
85,0.15153270244488976,0.14637079375758313,0.0006971534277745704
86,0.15158331266351824,0.14663138537100617,0.0006834615662778964
87,0.15140263757159259,0.1466383932019848,0.0006889889044523932
88,0.15121625702050254,0.1462200641302827,0.0006955302263111302
89,0.15139142214222415,0.1466623354879644,0.0007322401095382695
90,0.1513860066356002,0.14669152989305337,0.0007456131079982925
91,0.1513384233770713,0.14631067257109348,0.0007444890012891847
92,0.15114478249111465,0.14653819239791754,0.0007435106231778136
93,0.1511512319600307,0.14610117083288715,0.0007438631326782086
94,0.1509322628681342,0.1464524618595184,0.0007450064325379937
95,0.15118311203750434,0.1462376908465459,0.0007457508169354832
96,0.15103101022543372,0.14630098174641326,0.0006180437179103027
